id:ID,labels:LABEL,properties:JSON
"api.requestbody.associated-with.api.encoding",SpecRelationship,"{""id"":""api.requestbody.associated-with.api.encoding"",""source_spec_node_id"":""api.requestbody"",""source_layer"":""api"",""destination_spec_node_id"":""api.encoding"",""destination_layer"":""api"",""predicate"":""associated-with"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.requestbody.composes.api.mediatype",SpecRelationship,"{""id"":""api.requestbody.composes.api.mediatype"",""source_spec_node_id"":""api.requestbody"",""source_layer"":""api"",""destination_spec_node_id"":""api.mediatype"",""destination_layer"":""api"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.requestbody.references.api.schema",SpecRelationship,"{""id"":""api.requestbody.references.api.schema"",""source_spec_node_id"":""api.requestbody"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.requestbody.serves.api.operation",SpecRelationship,"{""id"":""api.requestbody.serves.api.operation"",""source_spec_node_id"":""api.requestbody"",""source_layer"":""api"",""destination_spec_node_id"":""api.operation"",""destination_layer"":""api"",""predicate"":""serves"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.aggregates.api.header",SpecRelationship,"{""id"":""api.response.aggregates.api.header"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.header"",""destination_layer"":""api"",""predicate"":""aggregates"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.aggregates.api.mediatype",SpecRelationship,"{""id"":""api.response.aggregates.api.mediatype"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.mediatype"",""destination_layer"":""api"",""predicate"":""aggregates"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.aggregates.api.schema",SpecRelationship,"{""id"":""api.response.aggregates.api.schema"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""aggregates"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.composes.api.header",SpecRelationship,"{""id"":""api.response.composes.api.header"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.header"",""destination_layer"":""api"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.composes.api.link",SpecRelationship,"{""id"":""api.response.composes.api.link"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.link"",""destination_layer"":""api"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.composes.api.mediatype",SpecRelationship,"{""id"":""api.response.composes.api.mediatype"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.mediatype"",""destination_layer"":""api"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.references.api.example",SpecRelationship,"{""id"":""api.response.references.api.example"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.example"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.response.references.api.schema",SpecRelationship,"{""id"":""api.response.references.api.schema"",""source_spec_node_id"":""api.response"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.responses.aggregates.api.header",SpecRelationship,"{""id"":""api.responses.aggregates.api.header"",""source_spec_node_id"":""api.responses"",""source_layer"":""api"",""destination_spec_node_id"":""api.header"",""destination_layer"":""api"",""predicate"":""aggregates"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.responses.aggregates.api.schema",SpecRelationship,"{""id"":""api.responses.aggregates.api.schema"",""source_spec_node_id"":""api.responses"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""aggregates"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.responses.associated-with.api.ratelimit",SpecRelationship,"{""id"":""api.responses.associated-with.api.ratelimit"",""source_spec_node_id"":""api.responses"",""source_layer"":""api"",""destination_spec_node_id"":""api.ratelimit"",""destination_layer"":""api"",""predicate"":""associated-with"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.responses.composes.api.response",SpecRelationship,"{""id"":""api.responses.composes.api.response"",""source_spec_node_id"":""api.responses"",""source_layer"":""api"",""destination_spec_node_id"":""api.response"",""destination_layer"":""api"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.responses.references.api.link",SpecRelationship,"{""id"":""api.responses.references.api.link"",""source_spec_node_id"":""api.responses"",""source_layer"":""api"",""destination_spec_node_id"":""api.link"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.responses.references.api.schema",SpecRelationship,"{""id"":""api.responses.references.api.schema"",""source_spec_node_id"":""api.responses"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.schema.maps-to.data-store.collection",SpecRelationship,"{""id"":""api.schema.maps-to.data-store.collection"",""source_spec_node_id"":""api.schema"",""source_layer"":""api"",""destination_spec_node_id"":""data-store.collection"",""destination_layer"":""data-store"",""predicate"":""maps-to"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.schema.maps-to.data-store.field",SpecRelationship,"{""id"":""api.schema.maps-to.data-store.field"",""source_spec_node_id"":""api.schema"",""source_layer"":""api"",""destination_spec_node_id"":""data-store.field"",""destination_layer"":""data-store"",""predicate"":""maps-to"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.schema.references.api.operation",SpecRelationship,"{""id"":""api.schema.references.api.operation"",""source_spec_node_id"":""api.schema"",""source_layer"":""api"",""destination_spec_node_id"":""api.operation"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"api.schema.references.api.schema",SpecRelationship,"{""id"":""api.schema.references.api.schema"",""source_spec_node_id"":""api.schema"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"api.schema.references.api.tag",SpecRelationship,"{""id"":""api.schema.references.api.tag"",""source_spec_node_id"":""api.schema"",""source_layer"":""api"",""destination_spec_node_id"":""api.tag"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"api.schema.specializes.api.schema",SpecRelationship,"{""id"":""api.schema.specializes.api.schema"",""source_spec_node_id"":""api.schema"",""source_layer"":""api"",""destination_spec_node_id"":""api.schema"",""destination_layer"":""api"",""predicate"":""specializes"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"api.securityscheme.composes.oauthflows",SpecRelationship,"{""id"":""api.securityscheme.composes.oauthflows"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""api.oauthflows"",""destination_layer"":""api"",""predicate"":""composes"",""cardinality"":""one-to-one"",""strength"":""high"",""required"":false}"
"api.securityscheme.maps-to.data-store.collection",SpecRelationship,"{""id"":""api.securityscheme.maps-to.data-store.collection"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""data-store.collection"",""destination_layer"":""data-store"",""predicate"":""maps-to"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.securityscheme.references.application.applicationservice",SpecRelationship,"{""id"":""api.securityscheme.references.application.applicationservice"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""application.applicationservice"",""destination_layer"":""application"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.securityscheme.references.business.businessinterface",SpecRelationship,"{""id"":""api.securityscheme.references.business.businessinterface"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""business.businessinterface"",""destination_layer"":""business"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.securityscheme.references.business.businessservice",SpecRelationship,"{""id"":""api.securityscheme.references.business.businessservice"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""business.businessservice"",""destination_layer"":""business"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.securityscheme.references.security.secureresource",SpecRelationship,"{""id"":""api.securityscheme.references.security.secureresource"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""security.secureresource"",""destination_layer"":""security"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.securityscheme.requires.security.permission",SpecRelationship,"{""id"":""api.securityscheme.requires.security.permission"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""security.permission"",""destination_layer"":""security"",""predicate"":""requires"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.securityscheme.serves.api.operation",SpecRelationship,"{""id"":""api.securityscheme.serves.api.operation"",""source_spec_node_id"":""api.securityscheme"",""source_layer"":""api"",""destination_spec_node_id"":""api.operation"",""destination_layer"":""api"",""predicate"":""serves"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"api.server.aggregates.api.servervariable",SpecRelationship,"{""id"":""api.server.aggregates.api.servervariable"",""source_spec_node_id"":""api.server"",""source_layer"":""api"",""destination_spec_node_id"":""api.servervariable"",""destination_layer"":""api"",""predicate"":""aggregates"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.server.associated-with.api.ratelimit",SpecRelationship,"{""id"":""api.server.associated-with.api.ratelimit"",""source_spec_node_id"":""api.server"",""source_layer"":""api"",""destination_spec_node_id"":""api.ratelimit"",""destination_layer"":""api"",""predicate"":""associated-with"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"api.server.references.api.securityscheme",SpecRelationship,"{""id"":""api.server.references.api.securityscheme"",""source_spec_node_id"":""api.server"",""source_layer"":""api"",""destination_spec_node_id"":""api.securityscheme"",""destination_layer"":""api"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
